赛事名称,赛事阶段,赛事日期,主队,主队进球,客队进球,客队,比分(m比n),点球大战比分(如有),相关链接,主-客,单场进球数
S6夏季赛,1/8决赛首回合,2025.08.16,原神·璃月,4,1,蔚蓝档案,4比1,,DAY5,3,5
S6夏季赛,1/8决赛首回合,2025.08.16,原神·枫丹,4,0,真三国无双女将队,4比0,,DAY5,4,4
S6夏季赛,1/8决赛首回合,2025.08.16,绝区零·艾城,2,0,赛马娘·舞台,2比0,,DAY5,2,2
S6夏季赛,1/8决赛首回合,2025.08.16,Love Live!,1,3,赛马娘·学院,1比3,,DAY5,-2,4
S6夏季赛,1/8决赛首回合,2025.08.16,匹诺康尼联队,1,0,進撃の巨人,1比0,,DAY5,1,1
S6夏季赛,1/8决赛首回合,2025.08.16,原神·须弥,3,1,战双帕弥什,3比1,,DAY5,2,4
S6夏季赛,1/8决赛次回合,2025.08.17,崩坏3：天命,3,2,原神·蒙德,3比2,5比6,DAY6,1,5
S6夏季赛,1/8决赛次回合,2025.08.17,翁法罗斯,3,0,崩坏3：洛星,3比0,,DAY6,3,3
S6夏季赛,1/8决赛次回合,2025.08.17,蔚蓝档案,2,5,原神·璃月,2比5,,DAY6,-3,7
S6夏季赛,1/8决赛次回合,2025.08.17,真三国无双女将队,0,1,原神·枫丹,0比1,,DAY6,-1,1
S6夏季赛,1/8决赛次回合,2025.08.17,赛马娘·舞台,1,4,绝区零·艾城,1比4,,DAY6,-3,5
S6夏季赛,1/8决赛次回合,2025.08.17,赛马娘·学院,2,0,Love Live!,2比0,,DAY6,2,2
S6夏季赛,1/8决赛次回合,2025.08.17,進撃の巨人,3,1,匹诺康尼联队,3比1,,DAY6,2,4
S6夏季赛,1/8决赛次回合,2025.08.17,战双帕弥什,1,2,原神·须弥,1比2,,DAY6,-1,3
S6夏季赛,1/4决赛首回合,2025.08.19,原神·蒙德,3,1,翁法罗斯,3比1,,DAY7,2,4
S6夏季赛,1/4决赛首回合,2025.08.19,原神·璃月,1,0,原神·枫丹,1比0,,DAY7,1,1
S6夏季赛,1/4决赛首回合,2025.08.19,绝区零·艾城,2,3,赛马娘·学院,2比3,,DAY7,-1,5
S6夏季赛,1/4决赛首回合,2025.08.19,進撃の巨人,2,2,原神·须弥,2比2,,DAY7,0,4
S6夏季赛,1/4决赛次回合,2025.08.19,翁法罗斯,1,2,原神·蒙德,1比2,,DAY7,-1,3
S6夏季赛,1/4决赛次回合,2025.08.19,原神·枫丹,2,4,原神·璃月,2比4,,DAY7,-2,6
S6夏季赛,1/4决赛次回合,2025.08.19,赛马娘·学院,1,1,绝区零·艾城,1比1,,DAY7,0,2
S6夏季赛,1/4决赛次回合,2025.08.19,原神·须弥,7,2,進撃の巨人,7比2,,DAY7,5,9
S6夏季赛,半决赛首回合,2025.08.20,原神·蒙德,2,2,原神·璃月,2比2,,DAY8,0,4
S6夏季赛,半决赛首回合,2025.08.20,赛马娘·学院,1,1,原神·须弥,1比1,,DAY8,0,2
S6夏季赛,半决赛次回合,2025.08.20,原神·璃月,1,0,原神·蒙德,1比0,,DAY8,1,1
S6夏季赛,半决赛次回合,2025.08.20,原神·须弥,1,3,赛马娘·学院,1比3,,DAY8,-2,4
S6夏季赛,三四名决赛,2025.08.20,原神·蒙德,3,3,原神·须弥,3比3,3比1,DAY8,0,6
S6夏季赛,决赛,2025.08.20,原神·璃月,3,2,赛马娘·学院,3比2,,夺冠庆典,1,5
S6秋季赛,小组赛第一轮,2025.08.22,原神·璃月,0,4,崩坏3：逐火十三英桀,0比4,,DAY1,-4,4
S6秋季赛,小组赛第一轮,2025.08.22,少女前线：战术小队,1,2,绝区零·民间联合队,1比2,,DAY1,-1,3
S6秋季赛,小组赛第一轮,2025.08.22,原神·纳塔,2,2,仙舟联盟,2比2,,DAY1,0,4
S6秋季赛,小组赛第一轮,2025.08.22,少女前线：民间联合,3,3,進撃の巨人,3比3,,DAY1,0,6
S6秋季赛,小组赛第一轮,2025.08.22,原神·须弥,2,5,翁法罗斯,2比5,,DAY1,-3,7
S6秋季赛,小组赛第一轮,2025.08.22,蔚蓝档案,2,2,赛马娘·学院,2比2,,DAY1,0,4
S6秋季赛,小组赛第一轮,2025.08.22,原神·稻妻,0,3,匹诺康尼联队,0比3,,DAY1,-3,3
S6秋季赛,小组赛第一轮,2025.08.23,碧蓝航线,2,0,赛马娘·舞台,2比0,,DAY2,2,2
S6秋季赛,小组赛第一轮,2025.08.23,原神·蒙德,2,5,崩坏3：洛星,2比5,,DAY2,-3,7
S6秋季赛,小组赛第一轮,2025.08.23,BanGDream!,1,2,绝区零·艾城,1比2,,DAY2,-1,3
S6秋季赛,小组赛第一轮,2025.08.23,原神·枫丹,2,3,贝洛伯格星穹空间站,2比3,,DAY2,-1,5
S6秋季赛,小组赛第一轮,2025.08.23,战双帕弥什,0,3,卡拉彼丘,0比3,,DAY2,-3,3
S6秋季赛,小组赛第一轮,2025.08.23,崩坏3：天命,3,1,赛马娘·决胜,3比1,,DAY2,2,4
S6秋季赛,小组赛第一轮,2025.08.23,Love Live!,3,5,真三国无双女将队,3比5,,DAY2,-2,8
S6秋季赛,小组赛第二轮,2025.08.24,绝区零·民间联合队,2,3,原神·璃月,2比3,,DAY3,-1,5
S6秋季赛,小组赛第二轮,2025.08.24,崩坏3：逐火十三英桀,0,0,少女前线：战术小队,0比0,,DAY3,0,0
S6秋季赛,小组赛第二轮,2025.08.24,進撃の巨人,0,2,原神·纳塔,0比2,,DAY3,-2,2
S6秋季赛,小组赛第二轮,2025.08.24,仙舟联盟,3,4,少女前线：民间联合,3比4,,DAY3,-1,7
S6秋季赛,小组赛第二轮,2025.08.24,赛马娘·学院,3,4,原神·须弥,3比4,,DAY3,-1,7
S6秋季赛,小组赛第二轮,2025.08.24,翁法罗斯,1,1,蔚蓝档案,1比1,,DAY3,0,2
S6秋季赛,小组赛第二轮,2025.08.24,赛马娘·舞台,2,1,原神·稻妻,2比1,,DAY3,1,3
S6秋季赛,小组赛第二轮,2025.08.29,匹诺康尼联队,3,2,碧蓝航线,3比2,,DAY4,1,5
S6秋季赛,小组赛第二轮,2025.08.29,绝区零·艾城,4,1,原神·蒙德,4比1,,DAY4,3,5
S6秋季赛,小组赛第二轮,2025.08.29,崩坏3：洛星,2,0,BanGDream!,2比0,,DAY4,2,2
S6秋季赛,小组赛第二轮,2025.08.29,卡拉彼丘,0,1,原神·枫丹,0比1,,DAY4,-1,1
S6秋季赛,小组赛第二轮,2025.08.29,贝洛伯格星穹空间站,0,1,战双帕弥什,0比1,,DAY4,-1,1
S6秋季赛,小组赛第二轮,2025.08.29,真三国无双女将队,1,1,崩坏3：天命,1比1,,DAY4,0,2
S6秋季赛,小组赛第二轮,2025.08.29,赛马娘·决胜,2,4,Love Live!,2比4,,DAY4,-2,6
S6秋季赛,小组赛第三轮,2025.08.30,少女前线：战术小队,4,1,原神·璃月,4比1,,DAY5,3,5
S6秋季赛,小组赛第三轮,2025.08.30,崩坏3：逐火十三英桀,0,2,绝区零·民间联合队,0比2,,DAY5,-2,2
S6秋季赛,小组赛第三轮,2025.08.30,少女前线：民间联合,1,5,原神·纳塔,1比5,,DAY5,-4,6
S6秋季赛,小组赛第三轮,2025.08.30,仙舟联盟,2,3,進撃の巨人,2比3,,DAY5,-1,5
S6秋季赛,小组赛第三轮,2025.08.30,蔚蓝档案,1,4,原神·须弥,1比4,,DAY5,-3,5
S6秋季赛,小组赛第三轮,2025.08.30,翁法罗斯,3,3,赛马娘·学院,3比3,,DAY5,0,6
S6秋季赛,小组赛第三轮,2025.08.30,碧蓝航线,0,2,原神·稻妻,0比2,,DAY5,-2,2
S6秋季赛,小组赛第三轮,2025.08.31,匹诺康尼联队,5,3,赛马娘·舞台,5比3,,DAY6,2,8
S6秋季赛,小组赛第三轮,2025.08.31,BanGDream!,1,1,原神·蒙德,1比1,,DAY6,0,2
S6秋季赛,小组赛第三轮,2025.08.31,崩坏3：洛星,0,2,绝区零·艾城,0比2,,DAY6,-2,2
S6秋季赛,小组赛第三轮,2025.08.31,战双帕弥什,4,3,原神·枫丹,4比3,,DAY6,1,7
S6秋季赛,小组赛第三轮,2025.08.31,贝洛伯格星穹空间站,2,3,卡拉彼丘,2比3,,DAY6,-1,5
S6秋季赛,小组赛第三轮,2025.08.31,Love Live!,2,2,崩坏3：天命,2比2,,DAY6,0,4
S6秋季赛,小组赛第三轮,2025.08.31,赛马娘·决胜,0,5,真三国无双女将队,0比5,,DAY6,-5,5
S6秋季赛,小组赛第四轮,2025.09.04,崩坏3：逐火十三英桀,2,2,原神·璃月,2比2,,DAY7,0,4
S6秋季赛,小组赛第四轮,2025.09.04,绝区零·民间联合队,2,2,少女前线：战术小队,2比2,,DAY7,0,4
S6秋季赛,小组赛第四轮,2025.09.04,仙舟联盟,3,2,原神·纳塔,3比2,,DAY7,1,5
S6秋季赛,小组赛第四轮,2025.09.04,進撃の巨人,0,1,少女前线：民间联合,0比1,,DAY7,-1,1
S6秋季赛,小组赛第四轮,2025.09.04,翁法罗斯,3,2,原神·须弥,3比2,,DAY7,1,5
S6秋季赛,小组赛第四轮,2025.09.04,赛马娘·学院,4,2,蔚蓝档案,4比2,,DAY7,2,6
S6秋季赛,小组赛第四轮,2025.09.04,匹诺康尼联队,1,3,原神·稻妻,1比3,,DAY7,-2,4
S6秋季赛,小组赛第四轮,2025.09.05,赛马娘·舞台,2,2,碧蓝航线,2比2,,DAY8,0,4
S6秋季赛,小组赛第四轮,2025.09.05,崩坏3：洛星,1,4,原神·蒙德,1比4,,DAY8,-3,5
S6秋季赛,小组赛第四轮,2025.09.05,绝区零·艾城,3,1,BanGDream!,3比1,,DAY8,2,4
S6秋季赛,小组赛第四轮,2025.09.05,贝洛伯格星穹空间站,2,2,原神·枫丹,2比2,,DAY8,0,4
S6秋季赛,小组赛第四轮,2025.09.05,卡拉彼丘,2,2,战双帕弥什,2比2,,DAY8,0,4
S6秋季赛,小组赛第四轮,2025.09.05,赛马娘·决胜,1,2,崩坏3：天命,1比2,,DAY8,-1,3
S6秋季赛,小组赛第四轮,2025.09.05,真三国无双女将队,2,4,Love Live!,2比4,,DAY8,-2,6
S6秋季赛,小组赛第五轮,2025.09.06,原神·璃月,1,2,绝区零·民间联合队,1比2,,DAY9,-1,3
S6秋季赛,小组赛第五轮,2025.09.06,少女前线：战术小队,2,3,崩坏3：逐火十三英桀,2比3,,DAY9,-1,5
S6秋季赛,小组赛第五轮,2025.09.06,原神·纳塔,1,1,進撃の巨人,1比1,,DAY9,0,2
S6秋季赛,小组赛第五轮,2025.09.06,少女前线：民间联合,1,1,仙舟联盟,1比1,,DAY9,0,2
S6秋季赛,小组赛第五轮,2025.09.06,原神·须弥,3,1,赛马娘·学院,3比1,,DAY9,2,4
S6秋季赛,小组赛第五轮,2025.09.06,蔚蓝档案,3,3,翁法罗斯,3比3,,DAY9,0,6
S6秋季赛,小组赛第五轮,2025.09.06,原神·稻妻,1,3,赛马娘·舞台,1比3,,DAY9,-2,4
S6秋季赛,小组赛第五轮,2025.09.07,碧蓝航线,4,2,匹诺康尼联队,4比2,,DAY10,2,6
S6秋季赛,小组赛第五轮,2025.09.07,原神·蒙德,2,2,绝区零·艾城,2比2,,DAY10,0,4
S6秋季赛,小组赛第五轮,2025.09.07,BanGDream!,1,0,崩坏3：洛星,1比0,,DAY10,1,1
S6秋季赛,小组赛第五轮,2025.09.07,原神·枫丹,3,3,卡拉彼丘,3比3,,DAY10,0,6
S6秋季赛,小组赛第五轮,2025.09.07,战双帕弥什,3,4,贝洛伯格星穹空间站,3比4,,DAY10,-1,7
S6秋季赛,小组赛第五轮,2025.09.07,崩坏3：天命,6,2,真三国无双女将队,6比2,,DAY10,4,8
S6秋季赛,小组赛第五轮,2025.09.07,Love Live!,1,2,赛马娘·决胜,1比2,,DAY10,-1,3
S6秋季赛,小组赛第六轮,2025.09.11,原神·璃月,1,0,少女前线：战术小队,1比0,,DAY11,1,1
S6秋季赛,小组赛第六轮,2025.09.11,绝区零·民间联合队,2,3,崩坏3：逐火十三英桀,2比3,,DAY11,-1,5
S6秋季赛,小组赛第六轮,2025.09.11,原神·纳塔,1,5,少女前线：民间联合,1比5,,DAY11,-4,6
S6秋季赛,小组赛第六轮,2025.09.11,進撃の巨人,5,0,仙舟联盟,5比0,,DAY11,5,5
S6秋季赛,小组赛第六轮,2025.09.11,原神·须弥,3,2,蔚蓝档案,3比2,,DAY11,1,5
S6秋季赛,小组赛第六轮,2025.09.11,赛马娘·学院,0,3,翁法罗斯,0比3,,DAY11,-3,3
S6秋季赛,小组赛第六轮,2025.09.11,原神·稻妻,0,4,碧蓝航线,0比4,,DAY11,-4,4
S6秋季赛,小组赛第六轮,2025.09.12,赛马娘·舞台,3,1,匹诺康尼联队,3比1,,DAY12,2,4
S6秋季赛,小组赛第六轮,2025.09.12,原神·蒙德,1,6,BanGDream!,1比6,,DAY12,-5,7
S6秋季赛,小组赛第六轮,2025.09.12,绝区零·艾城,0,1,崩坏3：洛星,0比1,,DAY12,-1,1
S6秋季赛,小组赛第六轮,2025.09.12,原神·枫丹,2,2,战双帕弥什,2比2,,DAY12,0,4
S6秋季赛,小组赛第六轮,2025.09.12,卡拉彼丘,3,4,贝洛伯格星穹空间站,3比4,,DAY12,-1,7
S6秋季赛,小组赛第六轮,2025.09.12,崩坏3：天命,1,3,Love Live!,1比3,,DAY12,-2,4
S6秋季赛,小组赛第六轮,2025.09.12,真三国无双女将队,0,1,赛马娘·决胜,0比1,,DAY12,-1,1
S6秋季赛,1/8决赛首回合,2025.09.13,Love Live!,3,2,崩坏3：逐火十三英桀,3比2,,DAY13,1,5
S6秋季赛,1/8决赛首回合,2025.09.13,赛马娘·舞台,1,0,翁法罗斯,1比0,,DAY13,1,1
S6秋季赛,1/8决赛首回合,2025.09.13,原神·须弥,2,0,贝洛伯格星穹空间站,2比0,,DAY13,2,2
S6秋季赛,1/8决赛首回合,2025.09.13,卡拉彼丘,0,1,绝区零·艾城,0比1,,DAY13,-1,1
S6秋季赛,1/8决赛首回合,2025.09.13,原神·纳塔,4,1,崩坏3：天命,4比1,,DAY13,3,5
S6秋季赛,1/8决赛首回合,2025.09.13,绝区零·民间联合队,1,2,少女前线：民间联合,1比2,,DAY13,-1,3
S6秋季赛,1/8决赛首回合,2025.09.13,進撃の巨人,2,1,碧蓝航线,2比1,,DAY13,1,3
S6秋季赛,1/8决赛首回合,2025.09.13,匹诺康尼联队,1,2,崩坏3：洛星,1比2,,DAY13,-1,3
S6秋季赛,1/8决赛次回合,2025.09.14,崩坏3：逐火十三英桀,2,4,Love Live!,2比4,,DAY14,-2,6
S6秋季赛,1/8决赛次回合,2025.09.14,翁法罗斯,0,2,赛马娘·舞台,0比2,,DAY14,-2,2
S6秋季赛,1/8决赛次回合,2025.09.14,贝洛伯格星穹空间站,2,1,原神·须弥,2比1,,DAY14,1,3
S6秋季赛,1/8决赛次回合,2025.09.14,绝区零·艾城,2,4,卡拉彼丘,2比4,,DAY14,-2,6
S6秋季赛,1/8决赛次回合,2025.09.14,崩坏3：天命,2,5,原神·纳塔,2比5,,DAY14,-3,7
S6秋季赛,1/8决赛次回合,2025.09.14,少女前线：民间联合,4,2,绝区零·民间联合队,4比2,,DAY14,2,6
S6秋季赛,1/8决赛次回合,2025.09.14,碧蓝航线,1,0,進撃の巨人,1比0,4比3,DAY14,1,1
S6秋季赛,1/8决赛次回合,2025.09.14,崩坏3：洛星,2,2,匹诺康尼联队,2比2,,DAY14,0,4
S6秋季赛,1/4决赛首回合,2025.09.19,Love Live!,3,1,赛马娘·舞台,3比1,,DAY15,2,4
S6秋季赛,1/4决赛首回合,2025.09.19,原神·须弥,5,1,卡拉彼丘,5比1,,DAY15,4,6
S6秋季赛,1/4决赛首回合,2025.09.19,原神·纳塔,3,2,少女前线：民间联合,3比2,,DAY15,1,5
S6秋季赛,1/4决赛首回合,2025.09.19,碧蓝航线,2,2,崩坏3：洛星,2比2,,DAY15,0,4
S6秋季赛,1/4决赛次回合,2025.09.19,赛马娘·舞台,2,2,Love Live!,2比2,,DAY15,0,4
S6秋季赛,1/4决赛次回合,2025.09.19,卡拉彼丘,1,4,原神·须弥,1比4,,DAY15,-3,5
S6秋季赛,1/4决赛次回合,2025.09.19,少女前线：民间联合,2,1,原神·纳塔,2比1,4比3,DAY15,1,3
S6秋季赛,1/4决赛次回合,2025.09.19,崩坏3：洛星,1,4,碧蓝航线,1比4,,DAY15,-3,5
S6秋季赛,半决赛首回合,2025.09.20,Love Live!,4,2,原神·须弥,4比2,,DAY16,2,6
S6秋季赛,半决赛首回合,2025.09.20,少女前线：民间联合,4,2,碧蓝航线,4比2,,DAY16,2,6
S6秋季赛,半决赛次回合,2025.09.20,原神·须弥,2,5,Love Live!,2比5,,DAY16,-3,7
S6秋季赛,半决赛次回合,2025.09.20,碧蓝航线,4,3,少女前线：民间联合,4比3,,DAY16,1,7
S6秋季赛,三四名决赛,2025.09.20,原神·须弥,3,2,碧蓝航线,3比2,,DAY16,1,5
S6秋季赛,决赛,2025.09.20,Love Live!,2,2,少女前线：民间联合,2比2,3比4,夺冠庆典,0,4
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.25,原神·枫丹,1,1,赛马娘·决胜,1比1,,DAY1,0,2
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.25,崩坏3：逐火十三英桀,1,3,蔚蓝档案,1比3,,DAY1,-2,4
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.25,原神·蒙德,2,1,BanGDream!,2比1,,DAY1,1,3
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.25,绝区零·艾城,4,3,少女乐队联,4比3,,DAY1,1,7
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.25,原神·稻妻,0,2,匹诺康尼联队,0比2,,DAY1,-2,2
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.25,碧蓝航线,4,3,赛马娘·学院,4比3,,DAY1,1,7
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.26,原神·纳塔,1,2,翁法罗斯,1比2,,DAY2,-1,3
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.26,少女前线2,3,3,Love Live!,3比3,,DAY2,0,6
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.26,原神·须弥,1,6,進撃の巨人,1比6,,DAY2,-5,7
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.26,崩坏3：天命,3,0,贝洛伯格星穹空间站,3比0,,DAY2,3,3
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.26,原神·璃月,0,2,仙舟联盟,0比2,,DAY2,-2,2
S6冬季赛暨第4届大奖赛,小组赛第一轮,2025.09.26,深空之眼,1,3,卡拉彼丘,1比3,,DAY2,-2,4
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.27,蔚蓝档案,4,1,原神·枫丹,4比1,,DAY3,3,5
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.27,赛马娘·决胜,2,4,崩坏3：逐火十三英桀,2比4,,DAY3,-2,6
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.27,少女乐队联,2,3,原神·蒙德,2比3,,DAY3,-1,5
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.27,BanGDream!,4,1,绝区零·艾城,4比1,,DAY3,3,5
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.27,赛马娘·学院,1,0,原神·稻妻,1比0,,DAY3,1,1
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.27,匹诺康尼联队,3,2,碧蓝航线,3比2,,DAY3,1,5
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.28,Love Live!,2,0,原神·纳塔,2比0,,DAY4,2,2
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.28,翁法罗斯,2,4,少女前线2,2比4,,DAY4,-2,6
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.28,贝洛伯格星穹空间站,2,5,原神·须弥,2比5,,DAY4,-3,7
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.28,進撃の巨人,2,4,崩坏3：天命,2比4,,DAY4,-2,6
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.28,卡拉彼丘,2,1,原神·璃月,2比1,,DAY4,1,3
S6冬季赛暨第4届大奖赛,小组赛第二轮,2025.09.28,仙舟联盟,3,2,深空之眼,3比2,,DAY4,1,5
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.01,崩坏3：逐火十三英桀,3,2,原神·枫丹,3比2,,DAY5,1,5
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.01,赛马娘·决胜,2,3,蔚蓝档案,2比3,,DAY5,-1,5
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.01,绝区零·艾城,2,1,原神·蒙德,2比1,,DAY5,1,3
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.01,BanGDream!,3,1,少女乐队联,3比1,,DAY5,2,4
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.01,碧蓝航线,0,6,原神·稻妻,0比6,,DAY5,-6,6
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.01,匹诺康尼联队,1,3,赛马娘·学院,1比3,,DAY5,-2,4
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.02,少女前线2,1,2,原神·纳塔,1比2,,DAY6,-1,3
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.02,翁法罗斯,3,2,Love Live!,3比2,,DAY6,1,5
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.02,崩坏3：天命,1,5,原神·须弥,1比5,,DAY6,-4,6
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.02,進撃の巨人,3,1,贝洛伯格星穹空间站,3比1,,DAY6,2,4
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.02,深空之眼,2,1,原神·璃月,2比1,,DAY6,1,3
S6冬季赛暨第4届大奖赛,小组赛第三轮,2025.10.02,仙舟联盟,1,5,卡拉彼丘,1比5,,DAY6,-4,6
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.03,赛马娘·决胜,3,4,原神·枫丹,3比4,,DAY7,-1,7
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.03,蔚蓝档案,5,0,崩坏3：逐火十三英桀,5比0,,DAY7,5,5
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.03,BanGDream!,0,1,原神·蒙德,0比1,,DAY7,-1,1
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.03,少女乐队联,3,3,绝区零·艾城,3比3,,DAY7,0,6
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.03,匹诺康尼联队,4,3,原神·稻妻,4比3,,DAY7,1,7
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.03,赛马娘·学院,4,1,碧蓝航线,4比1,,DAY7,3,5
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.04,翁法罗斯,1,1,原神·纳塔,1比1,,DAY8,0,2
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.04,Love Live!,1,1,少女前线2,1比1,,DAY8,0,2
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.04,進撃の巨人,2,3,原神·须弥,2比3,,DAY8,-1,5
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.04,贝洛伯格星穹空间站,0,0,崩坏3：天命,0比0,,DAY8,0,0
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.04,仙舟联盟,2,3,原神·璃月,2比3,,DAY8,-1,5
S6冬季赛暨第4届大奖赛,小组赛第四轮,2025.10.04,卡拉彼丘,1,2,深空之眼,1比2,,DAY8,-1,3
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.05,原神·枫丹,2,1,蔚蓝档案,2比1,,DAY9,1,3
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.05,崩坏3：逐火十三英桀,1,1,赛马娘·决胜,1比1,,DAY9,0,2
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.05,原神·蒙德,2,2,少女乐队联,2比2,,DAY9,0,4
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.05,绝区零·艾城,2,2,BanGDream!,2比2,,DAY9,0,4
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.05,原神·稻妻,2,2,赛马娘·学院,2比2,,DAY9,0,4
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.05,碧蓝航线,3,0,匹诺康尼联队,3比0,,DAY9,3,3
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.06,原神·纳塔,1,1,Love Live!,1比1,,DAY10,0,2
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.06,少女前线2,0,1,翁法罗斯,0比1,,DAY10,-1,1
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.06,原神·须弥,1,2,贝洛伯格星穹空间站,1比2,,DAY10,-1,3
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.06,崩坏3：天命,0,1,進撃の巨人,0比1,,DAY10,-1,1
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.06,原神·璃月,0,1,卡拉彼丘,0比1,,DAY10,-1,1
S6冬季赛暨第4届大奖赛,小组赛第五轮,2025.10.06,深空之眼,5,4,仙舟联盟,5比4,,DAY10,1,9
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.10,原神·枫丹,0,1,崩坏3：逐火十三英桀,0比1,,DAY11,-1,1
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.10,蔚蓝档案,4,3,赛马娘·决胜,4比3,,DAY11,1,7
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.10,原神·蒙德,0,5,绝区零·艾城,0比5,,DAY11,-5,5
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.10,少女乐队联,2,0,BanGDream!,2比0,,DAY11,2,2
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.10,原神·稻妻,1,0,碧蓝航线,1比0,,DAY11,1,1
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.10,赛马娘·学院,2,1,匹诺康尼联队,2比1,,DAY11,1,3
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.11,原神·纳塔,2,0,少女前线2,2比0,,DAY12,2,2
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.11,Love Live!,1,1,翁法罗斯,1比1,,DAY12,0,2
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.11,原神·须弥,2,4,崩坏3：天命,2比4,,DAY12,-2,6
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.11,贝洛伯格星穹空间站,1,2,進撃の巨人,1比2,,DAY12,-1,3
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.11,原神·璃月,3,3,深空之眼,3比3,,DAY12,0,6
S6冬季赛暨第4届大奖赛,小组赛第六轮,2025.10.11,卡拉彼丘,2,0,仙舟联盟,2比0,,DAY12,2,2
